@relation synthetic1
@attribute x real
@attribute y real
@attribute class {1,2}
@data
 1.05,-0.94,2
-1.02,-0.96,2
 0.92, 1.02,2
-0.94, 1.03,2
 0.96,-1.05,2
-1.05,-0.92,2
 0.93, 0.91,2
-0.96, 1.01,2
 0.98,-1.07,2
-1.06,-1.04,2
 0.91, 1.08,2
-1.09, 0.99,2
 0.91,-0.91,2
-1.09,-1.07,2
 0.97, 1.09,2
-1.06, 0.96,2
 0.91,-0.95,2
-1.06,-0.95,2
 1.00, 0.97,2
-0.91, 0.92,2
 0.99,-1.09,2
-1.05,-1.09,2
 1.02, 1.08,2
-0.94, 1.09,2
 1.00,-1.07,2
-1.06,-1.09,2
 1.09, 1.07,2
-1.07, 1.04,2
 0.91,-1.00,2
-1.03,-0.97,2
 0.97, 0.91,2
-1.06, 0.93,2
 0.99,-1.03,2
-1.08,-1.08,2
 0.91, 0.90,2
-1.03, 0.91,2
 1.03,-1.03,2
-1.04,-0.97,2
 0.97, 0.94,2
-1.09, 0.99,2
 0.91,-0.92,2
-0.96,-0.95,2
 0.96, 0.92,2
-1.03, 0.98,2
 0.94,-0.93,2
-0.96,-0.93,2
 1.10, 1.08,2
-0.96, 1.02,2
 0.97,-0.91,2
-1.03,-0.92,2
 1.01, 1.03,2
-1.09, 1.06,2
 0.99,-0.95,2
-1.07,-0.97,2
 0.98, 0.93,2
-1.01, 0.99,2
 1.09,-1.04,2
-0.97,-1.03,2
 1.00, 1.02,2
-1.02, 0.93,2
 1.05,-0.93,2
-0.97,-1.06,2
 1.08, 1.09,2
-0.94, 0.96,2
 1.02,-0.91,2
-0.98,-0.96,2
 0.92, 1.00,2
-0.90, 1.07,2
 1.02,-1.00,2
-1.03,-0.91,2
 0.99, 0.92,2
-1.04, 0.97,2
 0.98,-1.09,2
-1.04,-1.09,2
 0.96, 1.03,2
-1.06, 1.02,2
 1.08,-1.00,2
-0.96,-0.93,2
 1.03, 0.96,2
-0.90, 1.00,2
 1.06,-1.05,2
-1.00,-0.99,2
 0.92, 1.09,2
-1.07, 0.96,2
 1.04,-0.91,2
-1.08,-1.04,2
 1.09, 1.10,2
-1.00, 1.04,2
 0.93,-0.94,2
-1.05,-0.97,2
 0.95, 0.95,2
-1.01, 1.06,2
 1.04,-1.04,2
-1.03,-1.00,2
 1.04, 0.97,2
-1.03, 1.06,2
 1.10,-0.91,2
-1.09,-0.95,2
 1.02, 0.93,2
-0.95, 1.06,2
 1.05,-1.06,2
-0.96,-1.04,2
 1.05, 1.05,2
-1.03, 0.95,2
 0.96,-0.96,2
-1.06,-1.03,2
 1.05, 1.03,2
-0.92, 1.04,2
 0.98,-1.06,2
-0.92,-0.90,2
 0.98, 1.05,2
-1.05, 1.03,2
 1.00,-0.90,2
-1.10,-0.95,2
 0.92, 1.05,2
-1.01, 0.94,2
 1.08,-1.02,2
-0.98,-1.05,2
 1.06, 1.06,2
-0.94, 0.91,2
 0.97,-0.97,2
-0.92,-0.95,2
 1.05, 1.07,2
-0.91, 1.02,2
 1.03,-0.98,2
-0.94,-0.92,2
 0.98, 1.09,2
-0.98, 1.07,2
 0.90,-1.04,2
-0.95,-1.06,2
 0.98, 1.05,2
-0.95, 1.10,2
 1.08,-0.99,2
-0.96,-0.93,2
 0.97, 1.00,2
-0.97, 1.09,2
 1.00,-0.98,2
-0.99,-1.08,2
 0.92, 0.90,2
-1.04, 0.93,2
 1.02,-0.97,2
-0.92,-0.98,2
 0.99, 0.98,2
-1.05, 1.06,2
 0.99,-1.04,2
-1.03,-0.97,2
 1.09, 1.01,2
-1.07, 0.93,2
 1.08,-0.94,2
-0.97,-0.92,2
 1.00, 1.09,2
-1.05, 1.01,2
 1.02,-0.99,2
-0.91,-1.04,2
 1.10, 1.03,2
-1.05, 0.98,2
 0.92,-0.94,2
-0.98,-1.05,2
 0.95, 1.00,2
-1.03, 0.97,2
 1.03,-0.95,2
-0.98,-0.95,2
 0.98, 1.06,2
-0.96, 1.02,2
 1.02,-1.06,2
-0.94,-1.02,2
 0.95, 1.08,2
-0.99, 1.00,2
 0.99,-0.95,2
-1.03,-0.91,2
 1.07, 1.02,2
-1.02, 0.90,2
 1.04,-0.93,2
-1.05,-0.90,2
 1.07, 1.02,2
-0.94, 0.99,2
 0.94,-0.93,2
-0.94,-1.02,2
 1.04, 1.06,2
-0.91, 1.05,2
 1.03,-1.07,2
-1.08,-0.96,2
 0.96, 0.97,2
-0.96, 1.05,2
 1.07,-1.04,2
-1.00,-0.96,2
 0.98, 0.90,2
-1.06, 0.98,2
 1.05,-0.96,2
-0.97,-1.02,2
 0.92, 1.08,2
-1.07, 0.94,2
 1.03,-1.02,2
-0.99,-1.01,2
 1.01, 0.98,2
-0.91, 1.04,2
 1.04,-0.97,2
-0.97,-1.07,2
 0.98, 1.07,2
-0.97, 1.06,2
 1.01,-1.07,2
-1.00,-1.07,2
 0.95, 0.95,2
-1.01, 0.92,2
 1.01,-1.00,2
-0.98,-1.03,2
 0.94, 1.06,2
-0.91, 1.02,2
 1.09,-0.97,2
-1.00,-1.03,2
 1.06, 1.07,2
-1.04, 0.92,2
 1.02,-0.96,2
-1.10,-1.08,2
 1.08, 0.94,2
-1.07, 0.95,2
 1.05,-0.95,2
-1.07,-1.04,2
 0.92, 0.95,2
-0.96, 1.04,2
 1.10,-1.07,2
-0.98,-1.02,2
 0.95, 0.93,2
-0.97, 0.97,2
 0.96,-1.09,2
-0.98,-1.00,2
 1.01, 0.94,2
-1.05, 1.08,2
 0.91,-0.94,2
-0.95,-1.00,2
 1.08, 1.01,2
-1.06, 0.95,2
 1.06,-0.93,2
-1.02,-1.08,2
 1.02, 0.95,2
-1.05, 0.96,2
 1.05,-0.92,2
-0.94,-0.91,2
 1.06, 0.91,2
-1.07, 0.94,2
 1.01,-1.09,2
-1.01,-1.05,2
 1.00, 0.98,2
-1.08, 0.99,2
 1.09,-0.94,2
-0.90,-1.00,2
 1.06, 1.08,2
-1.07, 1.05,2
 0.94,-1.09,2
-0.90,-0.99,2
 1.04, 0.92,2
-0.96, 0.92,2
 1.05,-1.02,2
-1.08,-1.10,2
 0.93, 1.01,2
-1.04, 0.91,2
 1.00,-0.96,2
-0.99,-1.00,2
 0.92, 1.06,2
-0.94, 0.91,2
 1.08,-1.01,2
-0.94,-0.97,2
 0.96, 0.98,2
-0.92, 1.08,2
 0.91,-0.96,2
-1.03,-1.08,2
 0.95, 0.96,2
-0.97, 1.06,2
 1.03,-0.94,2
-0.91,-1.08,2
 0.91, 1.06,2
-1.08, 1.08,2
 1.03,-0.97,2
-0.93,-1.06,2
 0.93, 0.93,2
-1.09, 1.02,2
 1.09,-1.10,2
-0.97,-0.95,2
 0.90, 0.99,2
-0.92, 0.90,2
 1.04,-1.04,2
-1.04,-0.99,2
 1.06, 0.92,2
-1.02, 1.03,2
 0.91,-1.02,2
-0.93,-1.00,2
 1.08, 1.05,2
-1.05, 1.04,2
 1.09,-1.10,2
-0.92,-1.07,2
 0.90, 1.08,2
-0.97, 1.00,2
 1.08,-1.10,2
-1.05,-0.99,2
 0.99, 1.07,2
-0.95, 0.97,2
 1.03,-1.02,2
-0.92,-1.01,2
 0.95, 0.96,2
-0.93, 1.03,2
 1.02,-0.95,2
-1.08,-0.92,2
 1.08, 1.05,2
-0.97, 0.96,2
 0.96,-0.96,2
-1.02,-1.05,2
 1.04, 0.97,2
-1.05, 0.98,2
 0.95,-0.92,2
-1.04,-1.04,2
 0.94, 1.06,2
-1.09, 0.95,2
 0.96,-0.95,2
-1.06,-0.99,2
 1.06, 1.03,2
-0.91, 0.97,2
 1.07,-0.97,2
-0.94,-0.94,2
 1.06, 0.95,2
-0.94, 0.90,2
 0.93,-0.99,2
-0.99,-1.03,2
 1.04, 0.96,2
-1.02, 1.01,2
 0.94,-1.02,2
-1.00,-0.98,2
 1.00, 1.00,2
-0.96, 1.01,2
 0.91,-0.94,2
-0.95,-1.00,2
 0.96, 1.09,2
-1.09, 1.08,2
 0.97,-1.02,2
-0.90,-1.02,2
 1.08, 1.10,2
-0.92, 0.93,2
 1.03,-1.01,2
-0.91,-0.99,2
 1.08, 1.04,2
-1.06, 1.07,2
 0.97,-1.09,2
-0.97,-1.08,2
 1.00, 1.03,2
-0.91, 0.98,2
 0.97,-0.95,2
-1.03,-0.93,2
 1.05, 0.92,2
-0.96, 0.99,2
 0.96,-1.10,2
-1.04,-0.97,2
 0.92, 0.94,2
-0.95, 1.06,2
 0.92,-0.98,2
-0.92,-1.07,2
 0.98, 0.92,2
-1.03, 0.99,2
 1.08,-0.94,2
-1.09,-1.07,2
 0.96, 1.03,2
-1.09, 0.97,2
 0.93,-0.98,2
-0.93,-1.09,2
 1.09, 0.98,2
-1.04, 0.94,2
 0.92,-1.10,2
-0.92,-1.02,2
 0.99, 1.06,2
-0.97, 1.05,2
 1.00,-1.09,2
-1.09,-0.94,2
 0.96, 1.02,2
-1.01, 1.03,2
 1.06,-0.98,2
-1.03,-1.00,2
 1.05, 0.96,2
-1.09, 0.95,2
 0.92,-0.91,2
-1.05,-0.95,2
 1.10, 0.94,2
-1.09, 0.95,2
 1.10,-1.00,2
-1.04,-0.95,2
 0.92, 1.07,2
-0.91, 0.99,2
 1.04,-0.94,2
-1.08,-1.05,2
 0.93, 1.00,2
-0.97, 1.03,2
 1.10,-0.99,2
-1.01,-1.02,2
 0.93, 1.04,2
-1.04, 1.06,2
 1.00,-1.01,2
-0.95,-0.98,2
 0.95, 0.93,2
-0.90, 0.94,2
 1.09,-1.06,2
-0.93,-0.98,2
 0.91, 0.93,2
-1.06, 1.03,2
 1.04,-1.04,2
-0.95,-1.03,2
 0.93, 1.06,2
-0.96, 1.00,2
 0.98,-0.92,2
-1.03,-0.99,2
 0.99, 1.03,2
-0.96, 0.99,2
 1.02,-1.07,2
-1.00,-1.07,2
 0.91, 0.92,2
-1.01, 1.05,2
 0.93,-1.05,2
-0.95,-0.92,2
 1.07, 0.97,2
-0.90, 1.07,2
 0.93,-0.94,2
-0.99,-0.92,2
 0.93, 1.00,2
-1.07, 0.93,2
 1.00,-0.99,2
-0.95,-1.10,2
 1.02, 0.94,2
-0.94, 1.02,2
 0.91,-1.01,2
-1.03,-0.91,2
 0.96, 1.06,2
-1.09, 0.99,2
 1.04,-1.04,2
-0.97,-1.04,2
 1.08, 1.01,2
-0.99, 1.05,2
 0.97,-0.96,2
-0.99,-1.04,2
 1.10, 1.07,2
-0.93, 0.97,2
 0.99,-1.02,2
-1.05,-0.94,2
 1.08, 0.93,2
-0.92, 1.08,2
 0.95,-1.00,2
-1.06,-0.98,2
 0.91, 1.04,2
-0.97, 0.95,2
 0.94,-1.03,2
-1.07,-0.97,2
 1.05, 1.03,2
-0.95, 1.01,2
 0.99,-1.07,2
-0.97,-0.99,2
 1.06, 0.92,2
-1.00, 1.09,2
 0.97,-0.97,2
-0.92,-0.94,2
 1.09, 1.10,2
-0.92, 1.05,2
 0.94,-1.08,2
-1.04,-1.04,2
 0.92, 1.07,2
-1.05, 0.92,2
 0.92,-1.07,2
-0.99,-1.04,2
 0.91, 0.95,2
-0.92, 0.99,2
 0.90,-1.07,2
-0.94,-0.97,2
 0.96, 0.96,2
-1.07, 1.10,2
 0.92,-0.93,2
-0.92,-1.05,2
 1.09, 1.07,2
-1.05, 1.00,2
 1.04,-1.07,2
-1.07,-1.01,2
 1.01, 1.02,2
-1.02, 0.94,2
 0.96,-1.04,2
-0.97,-0.92,2
 1.08, 1.07,2
-0.95, 0.93,2
 0.95,-1.00,2
-0.92,-1.08,2
 1.02, 0.98,2
-0.91, 1.08,2
 1.08,-1.06,2
-0.96,-1.02,2
 0.92, 0.98,2
-0.91, 0.97,2
 0.93,-0.90,2
-1.03,-1.07,2
 0.98, 0.98,2
-1.05, 1.10,2
 1.10,-0.98,2
-1.02,-0.93,2
 1.03, 0.90,2
-1.02, 0.99,2
 1.03,-0.94,2
-0.92,-1.08,2
 0.96, 1.02,2
-0.99, 1.00,2
 0.99,-0.95,2
-1.09,-1.06,2
 1.07, 0.93,2
-0.92, 1.06,2
 0.94,-1.05,2
-1.06,-1.07,2
 1.03, 0.92,2
-1.07, 1.02,2
 1.06,-0.92,2
-1.02,-0.95,2
 1.07, 1.10,2
-1.09, 1.09,2
 1.08,-1.07,2
-1.01,-1.08,2
 0.96, 1.08,2
-1.09, 1.05,2
 0.95,-0.97,2
-1.01,-0.93,2
 1.07, 1.05,2
-1.07, 0.97,2
 0.99,-0.98,2
-0.93,-0.93,2
 1.07, 1.03,2
-1.00, 0.92,2
 0.91,-0.93,2
-1.01,-0.91,2
 0.94, 0.93,2
-1.03, 0.93,2
 1.02,-0.94,2
-1.05,-0.95,2
 0.93, 1.00,2
-0.95, 1.04,2
 0.94,-1.10,2
-1.10,-1.00,2
 0.99, 1.07,2
-1.04, 0.92,2
 1.03,-0.91,2
-0.97,-0.93,2
 0.95, 1.03,2
-1.01, 1.10,2
 0.97,-1.01,2
-1.05,-1.07,2
 0.91, 1.03,2
-0.96, 1.02,2
 1.06,-0.95,2
-0.94,-1.02,2
 0.96, 0.95,2
-1.01, 1.10,2
 0.92,-1.06,2
-0.98,-1.06,2
 0.92, 0.95,2
-0.95, 0.92,2
 1.05,-0.98,2
-1.00,-1.03,2
 1.03, 1.05,2
-0.99, 0.92,2
 1.07,-0.93,2
-0.93,-1.02,2
 1.01, 0.97,2
-1.02, 0.95,2
 0.92,-0.99,2
-0.96,-0.97,2
 0.99, 1.05,2
-0.96, 0.95,2
 0.93,-0.99,2
-1.06,-0.98,2
 0.93, 1.09,2
-1.03, 1.00,2
 1.02,-1.09,2
-0.99,-0.97,2
 1.05, 0.90,2
-0.90, 0.91,2
 1.01,-0.98,2
-1.00,-1.04,2
 1.01, 0.92,2
-0.98, 0.94,2
 1.02,-1.06,2
-0.95,-0.93,2
 1.04, 1.04,2
-1.00, 0.94,2
 1.04,-0.97,2
-1.02,-0.93,2
 1.07, 1.01,2
-1.08, 0.94,2
 1.00,-0.95,2
-0.93,-0.97,2
 0.97, 0.97,2
-1.09, 1.02,2
 1.08,-0.90,2
-0.96,-1.05,2
 1.00, 1.00,2
-0.94, 1.07,2
 1.09,-0.91,2
-0.94,-0.97,2
 0.94, 1.03,2
-1.04, 0.94,2
 1.08,-0.98,2
-0.93,-1.09,2
 0.93, 0.92,2
-1.02, 0.98,2
 1.06,-0.93,2
-1.00,-1.04,2
 0.92, 1.05,2
-0.94, 1.10,2
 0.96,-1.01,2
-0.92,-0.91,2
 0.91, 1.06,2
-0.96, 0.98,2
 0.96,-0.94,2
-1.04,-0.95,2
 1.00, 1.06,2
-0.91, 0.96,2
 1.06,-1.00,2
-1.05,-0.92,2
 1.01, 0.93,2
-0.91, 1.04,2
 1.05,-1.08,2
-0.95,-1.05,2
 1.02, 1.06,2
-0.95, 0.99,2
 0.97,-1.04,2
-0.95,-1.08,2
 1.07, 1.07,2
-1.04, 1.05,2
 0.90,-1.07,2
-1.06,-0.99,2
 0.91, 0.93,2
-1.10, 0.92,2
 1.08,-1.09,2
-0.90,-1.07,2
 1.00, 0.93,2
-0.96, 1.06,2
 0.95,-0.91,2
-0.98,-0.97,2
 0.96, 0.98,2
-0.94, 1.00,2
 0.92,-0.97,2
-1.05,-0.98,2
 0.95, 0.97,2
-1.10, 1.04,2
 0.93,-1.03,2
-0.94,-0.91,2
 0.92, 0.92,2
-0.91, 1.02,2
 0.90,-1.03,2
-1.07,-1.02,2
 1.01, 1.08,2
-0.98, 0.94,2
 1.03,-1.05,2
-0.97,-0.94,2
 0.95, 0.94,2
-1.04, 0.94,2
 0.98,-0.96,2
-0.97,-0.95,2
 0.95, 1.04,2
-1.07, 1.08,2
 0.91,-1.07,2
-1.04,-1.07,2
 1.08, 1.08,2
-0.93, 0.96,2
 0.95,-1.07,2
-0.91,-1.05,2
 1.04, 0.99,2
-0.97, 0.91,2
 1.05,-1.02,2
-1.01,-0.91,2
 0.99, 0.95,2
-0.97, 0.90,2
 1.06,-1.04,2
-0.96,-1.10,2
 1.05, 0.92,2
-1.05, 0.91,2
 1.08,-0.92,2
-0.93,-0.91,2
 1.07, 1.00,2
-0.95, 1.00,2
 0.94,-0.98,2
-1.09,-1.07,2
 0.94, 0.93,2
-0.90, 0.95,2
 0.96,-1.02,2
-0.90,-0.91,2
 1.09, 1.08,2
-1.09, 1.09,2
 0.95,-1.08,2
-0.92,-0.96,2
 1.04, 1.07,2
-1.00, 0.95,2
 0.97,-1.07,2
-1.00,-1.05,2
 1.00, 0.91,2
-1.04, 1.07,2
 1.07,-1.06,2
-1.02,-0.98,2
 1.10, 1.09,2
-0.98, 1.03,2
 1.00,-0.99,2
-0.90,-1.04,2
 0.96, 1.07,2
-0.91, 1.10,2
 0.93,-0.96,2
-0.97,-1.06,2
 1.06, 0.96,2
-1.03, 1.09,2
 0.96,-1.07,2
-1.08,-1.05,2
 1.02, 0.98,2
-1.08, 0.93,2
 1.07,-1.02,2
-0.95,-1.09,2
 0.97, 1.00,2
-1.00, 1.01,2
 0.98,-0.95,2
-1.06,-1.09,2
 0.94, 1.04,2
-0.92, 0.99,2
 0.92,-1.09,2
-0.94,-1.05,2
 0.93, 1.09,2
-0.91, 0.92,2
 1.00,-0.95,2
-1.04,-1.01,2
 1.08, 0.96,2
-0.90, 1.06,2
 1.04,-0.96,2
-1.06,-0.99,2
 1.01, 0.98,2
-1.03, 0.98,2
 0.91,-0.90,2
-1.01,-0.96,2
 1.07, 0.90,2
-0.92, 1.10,2
 1.00,-1.02,2
-1.07,-0.92,2
 0.99, 0.99,2
-0.93, 0.92,2
 0.99,-1.07,2
-0.90,-0.93,2
 0.96, 0.93,2
-1.02, 1.01,2
 0.95,-0.98,2
-0.99,-1.09,2
 1.08, 1.04,2
-1.07, 0.91,2
 1.00,-1.05,2
-0.96,-1.03,2
 1.09, 1.02,2
-0.91, 1.03,2
 0.95,-0.92,2
-1.07,-0.94,2
 0.94, 0.96,2
-1.08, 0.90,2
 1.00,-1.01,2
-1.02,-1.02,2
 1.05, 0.93,2
-1.07, 1.00,2
 1.00,-1.08,2
-1.10,-0.97,2
 0.94, 0.95,2
-0.93, 1.09,2
 1.07,-1.05,2
-0.99,-1.01,2
 1.07, 1.06,2
-1.04, 0.98,2
 1.04,-1.04,2
-0.92,-1.10,2
 0.99, 1.03,2
-1.07, 1.00,2
 1.00,-0.98,2
-1.01,-0.93,2
 1.01, 0.99,2
-1.06, 1.09,2
 0.91,-1.09,2
-1.00,-1.07,2
 0.93, 0.93,2
-0.91, 0.96,2
 1.04,-0.95,2
-0.98,-0.97,2
 1.08, 0.93,2
-0.99, 1.04,2
 0.97,-1.10,2
-1.09,-0.98,2
 0.90, 1.08,2
-0.95, 0.91,2
 1.05,-0.92,2
-0.96,-0.99,2
 0.93, 0.99,2
-0.92, 1.07,2
 1.01,-0.94,2
-1.02,-1.01,2
 1.03, 0.94,2
-1.00, 1.05,2
 0.92,-0.97,2
-1.06,-1.05,2
 1.08, 0.97,2
-0.97, 0.96,2
 0.91,-1.02,2
-0.96,-1.01,2
 0.94, 1.09,2
-0.98, 0.92,2
 0.96,-0.99,2
-0.92,-1.03,2
 1.07, 1.04,2
-1.00, 1.05,2
 0.90,-1.00,2
-1.00,-1.10,2
 1.03, 0.95,2
-0.96, 1.07,2
 0.91,-1.04,2
-1.03,-0.99,2
 1.09, 0.91,2
-0.92, 1.01,2
 1.02,-1.00,2
-1.02,-1.02,2
 0.96, 0.95,2
-0.97, 0.92,2
 1.09,-1.01,2
-0.99,-0.93,2
 1.09, 1.09,2
-1.01, 1.04,2
 0.91,-0.96,2
-1.07,-1.09,2
 0.99, 0.93,2
-1.04, 0.94,2
 1.02,-1.04,2
-0.95,-0.98,2
 0.96, 0.99,2
-0.94, 1.02,2
 1.08,-1.03,2
-1.06,-0.94,2
 0.96, 1.04,2
-0.91, 0.93,2
 0.96,-0.99,2
-1.05,-0.92,2
 0.91, 0.92,2
-1.06, 0.93,2
 0.93,-1.05,2
-0.99,-1.01,2
 1.02, 0.99,2
-1.05, 0.93,2
 1.09,-1.07,2
-0.92,-1.05,2
 1.06, 0.93,2
-1.09, 0.92,2
 0.95,-0.95,2
-1.06,-0.98,2
 1.01, 1.06,2
-1.09, 0.95,2
 1.00,-1.10,2
-1.00,-0.95,2
 1.03, 1.08,2
-0.96, 1.01,2
 0.96,-1.00,2
-0.98,-0.95,2
 1.05, 0.97,2
-1.05, 0.91,2
 1.09,-0.98,2
-0.97,-0.99,2
 1.02, 0.99,2
-0.92, 0.91,2
 1.06,-1.02,2
-1.07,-1.01,2
 1.08, 0.92,2
-0.96, 1.01,2
 1.05,-0.91,2
-0.98,-0.99,2
 1.07, 1.06,2
-1.00, 1.10,2
 0.98,-0.92,2
-0.92,-1.10,2
 1.02, 1.06,2
-1.04, 0.90,2
 1.07,-0.98,2
-1.02,-1.07,2
 1.09, 0.95,2
-1.05, 0.93,2
 1.04,-1.08,2
-1.03,-1.03,2
 1.07, 1.03,2
-0.91, 0.94,2
 0.99,-0.97,2
-0.98,-0.99,2
 0.92, 0.96,2
-1.04, 0.96,2
 1.03,-1.04,2
-0.96,-0.92,2
 1.03, 1.08,2
-1.04, 1.03,2
 1.00,-0.92,2
-1.06,-0.98,2
 1.08, 1.01,2
-1.03, 1.08,2
 0.95,-0.96,2
-1.04,-1.02,2
 1.07, 0.97,2
-1.01, 1.06,2
 0.96,-1.00,2
-0.94,-0.92,2
 0.92, 0.95,2
-1.00, 1.04,2
 0.93,-0.93,2
-1.02,-1.10,2
 1.05, 0.92,2
-1.08, 1.10,2
 0.97,-0.92,2
-0.91,-1.05,2
 0.94, 1.05,2
-0.93, 0.99,2
 0.95,-0.98,2
-1.04,-1.03,2
 0.90, 1.08,2
-0.96, 0.92,2
 1.04,-1.10,2
-1.01,-1.05,2
 0.97, 0.98,2
-1.04, 1.08,2
 1.05,-0.93,2
-0.98,-0.97,2
 0.91, 0.96,2
-1.08, 1.07,2
 1.05,-1.05,2
-1.09,-0.95,2
 0.93, 1.03,2
-1.04, 1.06,2
 0.93,-1.04,2
-1.09,-0.99,2
 1.09, 0.93,2
-0.94, 0.96,2
 1.03,-1.05,2
-1.02,-0.99,2
 0.94, 1.06,2
-1.02, 1.07,2
 1.04,-1.09,2
-0.91,-0.97,2
 0.98, 0.92,2
-0.95, 1.02,2
 1.10,-1.07,2
-0.94,-0.91,2
 0.91, 1.02,2
-0.98, 1.09,2
 0.95,-1.06,2
-1.05,-0.94,2
 1.07, 1.09,2
-0.91, 1.04,2
 1.00,-0.99,2
-1.09,-1.07,2
 0.94, 0.98,2
-0.96, 0.97,2
 1.01,-1.08,2
-1.05,-0.92,2
 0.98, 0.92,2
-1.04, 0.95,2
 1.00,-1.03,2
-1.10,-1.10,2
 0.98, 1.02,2
-0.94, 0.94,2
 1.08,-1.03,2
-0.96,-0.91,2
 1.04, 0.97,2
-0.95, 1.08,2
 1.05,-1.08,2
-1.06,-0.93,2
 0.98, 0.92,2
-1.09, 0.95,2
 0.98,-1.10,2
-0.97,-0.96,2
 1.04, 0.92,2
-1.06, 0.98,2
 1.02,-0.96,2
-0.95,-0.94,2
 0.92, 0.94,2
-0.91, 1.01,2
 0.93,-1.04,2
-1.04,-1.01,2
 1.02, 0.97,2
-1.06, 1.03,2
 0.91,-1.06,2
-1.04,-0.94,2
 0.93, 1.00,2
-0.93, 1.09,2
 0.95,-1.09,2
-0.93,-0.95,2
 1.08, 0.96,2
-0.96, 0.97,2
 1.03,-0.96,2
-0.92,-0.97,2
 0.93, 1.05,2
-1.01, 0.98,2
 0.94,-1.06,2
-1.10,-1.04,2
 1.08, 1.00,2
-1.04, 1.02,2
 0.96,-0.95,2
-1.00,-0.99,2
 0.94, 0.96,2
-1.08, 1.10,2
 0.95,-0.92,2
-1.08,-0.94,2
 1.06, 1.10,2
-0.98, 1.02,2
 1.06,-1.08,2
-0.92,-0.95,2
 0.97, 1.04,2
-0.93, 1.06,2
 0.99,-1.06,2
-0.93,-1.05,2
 1.10, 1.03,2
-1.00, 0.95,2
 1.06,-0.93,2
-0.95,-1.04,2
 1.07, 0.91,2
-1.05, 1.06,2
 0.99,-1.06,2
-0.99,-0.92,2
 1.10, 1.06,2
-1.01, 0.93,2
 1.09,-1.01,2
-1.05,-1.07,2
 0.91, 0.98,2
-0.99, 1.06,2
 0.95,-1.04,2
-0.91,-1.06,2
 0.99, 0.99,2
-0.97, 0.98,2
 0.90,-1.08,2
-0.97,-0.97,2
 1.01, 0.99,2
-1.07, 0.98,2
 0.95,-1.10,2
-0.94,-0.98,2
 1.06, 1.05,2
-0.92, 0.95,2
 1.01,-0.99,2
-1.05,-1.06,2
 0.91, 0.91,2
-1.05, 0.94,2
 0.96,-1.05,2
-1.07,-1.04,2
 1.09, 0.91,2
-0.99, 0.93,2
 1.01,-0.95,2
-1.08,-0.92,2
 0.96, 1.05,2
-0.98, 1.03,2
 1.06,-1.03,2
-1.01,-1.00,2
 1.07, 0.97,2
-0.90, 1.10,2
 0.95,-1.07,2
-1.03,-1.02,2
 1.02, 0.94,2
-0.98, 1.05,2
 1.07,-0.92,2
-0.98,-1.10,2
 0.98, 0.92,2
-0.93, 0.93,2
 1.08,-0.98,2
-1.07,-1.06,2
 0.98, 0.97,2
-1.00, 0.94,2
 1.07,-1.08,2
-0.99,-0.95,2
 1.02, 0.91,2
-0.92, 1.09,2
 0.93,-1.02,2
-1.01,-1.04,2
 0.96, 0.99,2
-0.90, 1.09,2
 1.05,-1.03,2
-1.04,-0.96,2
 1.02, 0.94,2
-1.07, 0.92,2
 0.90,-1.09,2
-0.92,-1.00,2
 1.03, 0.98,2
-0.93, 0.90,2
 1.05,-0.97,2
-1.04,-0.99,2
 1.06, 1.06,2
-1.01, 0.97,2
 0.94,-1.04,2
-0.96,-1.01,2
 0.99, 0.92,2
-0.96, 0.92,2
 0.96,-1.03,2
-1.07,-1.01,2
 0.94, 1.03,2
-1.01, 1.04,2
 1.02,-0.96,2
-0.96,-1.05,2
 1.05, 1.08,2
-1.01, 1.05,2
 1.02,-1.02,2
-1.07,-0.98,2
 0.95, 1.08,2
-1.05, 0.93,2
 1.07,-1.04,2
-1.06,-1.01,2
 0.92, 0.97,2
-1.00, 0.98,2
 1.02,-1.06,2
-0.95,-1.01,2
 0.93, 1.07,2
-0.94, 0.99,2
 0.91,-0.95,2
-1.06,-1.00,2
 0.91, 0.91,2
-0.95, 0.90,2
 1.09,-1.04,2
-0.93,-0.94,2
 1.04, 1.07,2
-0.96, 1.05,2
 1.04,-1.07,2
-0.99,-1.00,2
 0.98, 1.04,2
-1.01, 1.01,2
 0.95,-0.91,2
-1.04,-0.99,2
 1.04, 1.04,2
-0.96, 0.96,2
 0.99,-0.94,2
-1.06,-1.00,2
 1.04, 0.97,2
-0.97, 1.07,2
 0.94,-1.10,2
-1.08,-0.91,2
 0.99, 0.92,2
-0.98, 1.06,2
 0.94,-1.10,2
-1.08,-0.95,2
 0.96, 1.03,2
-1.01, 1.10,2
 0.98,-1.02,2
-1.01,-1.08,2
 0.97, 1.10,2
-1.09, 1.05,2
 1.03,-0.96,2
-0.95,-0.99,2
 0.96, 0.94,2
-0.94, 1.06,2
 0.99,-0.99,2
-0.91,-1.00,2
 1.04, 1.01,2
-1.09, 0.96,2
 1.03,-0.94,2
-1.10,-1.04,2
 0.91, 1.03,2
-0.94, 1.05,2
 0.93,-0.90,2
-1.03,-1.02,2
 1.06, 0.91,2
-1.04, 0.92,2
 1.09,-0.96,2
-0.94,-1.00,2
 0.94, 0.91,2
-1.09, 0.99,2
 0.93,-0.94,2
-1.09,-1.01,2
 0.92, 1.03,2
-1.01, 1.07,2
 1.03,-1.01,2
-1.08,-1.06,2
 1.07, 1.08,2
